id,label
7773,0.089641
4417,0.999943
3335,0.000576
7141,0.999945
8301,0.999949
12029,0.000021
7528,0.999941
945,0.999949
2373,0.999945
807,0.999948
926,0.000005
5324,0.999942
1957,0.000089
5066,0.999899
1084,0.000007
3815,0.000224
3187,0.999943
5376,0.999939
9360,0.999943
8952,0.999946
8864,0.999946
11734,0.005846
2782,0.000027
2533,0.999935
9591,0.015495
2885,0.999947
8364,0.999949
741,0.077472
1989,0.999945
369,0.999940
618,0.003240
6329,0.000636
5908,0.999948
6030,0.999941
11493,0.000060
2921,0.000645
2664,0.999944
6830,0.000007
10737,0.000006
5860,0.999949
4824,0.999952
4111,0.000534
2448,0.999872
4213,0.119911
6831,0.999933
8412,0.999948
5764,0.015542
11825,0.999941
5770,0.000106
4302,0.999944
5900,0.000001
6674,0.999931
8009,0.000026
513,0.999937
6712,0.999948
7434,0.511661
97,0.999901
5494,0.931366
1026,0.022644
11377,0.000698
10343,0.000002
7780,0.001025
4384,0.000046
2990,0.999944
8706,0.999951
10530,0.000001
5157,0.999946
9861,0.999952
12093,0.002118
2909,0.000685
9640,0.000026
5235,0.999938
4283,0.076390
10903,0.999943
8559,0.999946
1301,0.999941
7946,0.999944
1853,0.999943
10710,0.999942
136,0.000130
687,0.999557
11003,0.000009
11141,0.999946
6198,0.000000
10536,0.159084
11611,0.000008
5121,0.999949
9439,0.000069
7890,0.000178
7436,0.999947
5030,0.999875
6254,0.999949
11495,0.002625
9809,0.999950
3424,0.999944
8622,0.999949
3478,0.999945
9300,0.999945
6336,0.000185
2459,0.999949
1055,0.999947
9274,0.999926
12313,0.999943
8725,0.999949
6073,0.999943
11743,0.000007
8812,0.999951
2748,0.999921
1744,0.999910
2560,0.999947
4655,0.000002
3947,0.999942
4927,0.999947
2446,0.003957
3648,0.999948
1045,0.004007
5940,0.001782
9051,0.999942
8052,0.000007
2478,0.999942
3314,0.999946
149,0.000013
11658,0.323768
1068,0.999939
403,0.999948
6297,0.018663
1505,0.000055
1297,0.000260
181,0.999944
5183,0.000032
1548,0.004957
11401,0.000004
10687,0.068692
10221,0.999940
2858,0.040635
10375,0.011287
6798,0.000001
3133,0.999943
2058,0.009834
11397,0.000379
2677,0.999926
9967,0.999948
11531,0.000001
10247,0.999949
10272,0.109680
1162,0.876557
5725,0.000001
9362,0.999952
1653,0.999922
1578,0.000023
10220,0.999953
10549,0.000000
8751,0.006601
725,0.999946
3010,0.000001
3089,0.999944
5345,0.021894
8668,0.999947
1844,0.028082
10773,0.999942
3641,0.999945
8922,0.000230
1485,0.000007
8266,0.000004
9814,0.110189
9802,0.000027
6818,0.999910
6121,0.999921
1637,0.999943
11404,0.002551
11558,0.996054
8162,0.999944
7574,0.999946
9366,0.999942
8847,0.999948
2185,0.999950
5736,0.000007
295,0.000003
1923,0.000000
4466,0.999943
4492,0.999946
1476,0.999951
5083,0.000048
9232,0.000176
8064,0.999916
7681,0.999945
1273,0.999946
12398,0.017643
8877,0.999951
7506,0.000848
4881,0.000033
6364,0.000002
9665,0.000024
7611,0.000457
5269,0.000000
116,0.000002
2963,0.095014
11225,0.001564
2596,0.010613
1805,0.000000
2691,0.999947
10135,0.999951
8728,0.999944
11908,0.000863
8408,0.000156
11068,0.000695
11267,0.999793
3872,0.000235
5817,0.000005
3025,0.000001
12031,0.016784
4682,0.001660
279,0.000001
7103,0.001578
1417,0.000034
4225,0.004215
3869,0.000866
11467,0.000036
10491,0.000070
7237,0.999946
622,0.000001
4977,0.000012
9998,0.000009
194,0.000000
11855,0.999946
3670,0.099612
9411,0.000001
8709,0.620714
5856,0.000180
5654,0.958096
6282,0.885660
1917,0.999353
11094,0.000092
809,0.999945
10912,0.999944
304,0.000020
10447,0.999937
9019,0.000014
3556,0.000001
4982,0.999947
4973,0.999946
7358,0.999948
4670,0.000391
10584,0.999947
10742,0.999937
6992,0.999948
1448,0.313141
12275,0.999935
10703,0.876662
4915,0.999946
2773,0.010597
58,0.000000
1712,0.000002
4331,0.003507
2747,0.007448
11768,0.000013
10136,0.999946
5283,0.999673
9466,0.000003
11889,0.000078
6305,0.999932
1837,0.999949
1992,0.000011
11518,0.000008
1558,0.000576
8638,0.999946
1596,0.988551
3150,0.999946
643,0.999945
10833,0.519414
12158,0.995966
4158,0.000087
1368,0.959607
4346,0.000054
6194,0.000034
4619,0.966010
8607,0.998580
7675,0.000531
5550,0.999946
9676,0.000766
11606,0.000947
8265,0.389383
1516,0.999947
7579,0.999940
8183,0.999946
4629,0.000074
4520,0.999928
2779,0.008115
8368,0.006455
67,0.999944
9335,0.999942
6553,0.241759
2724,0.999950
2060,0.999948
1779,0.079977
1288,0.000031
1931,0.915917
1818,0.003517
8895,0.000003
10365,0.165160
4132,0.999951
10440,0.000006
9539,0.999949
7354,0.000000
4448,0.000378
1715,0.971312
9862,0.000071
5460,0.001398
8734,0.000000
10066,0.000076
9590,0.000321
2876,0.999949
1477,0.999946
2994,0.000002
4406,0.991561
11551,0.001312
9797,0.999946
626,0.999947
5914,0.000002
12117,0.999942
11157,0.999940
10815,0.998990
9096,0.006446
2805,0.000026
1916,0.999951
7609,0.999923
409,0.390004
7844,0.012906
10373,0.000025
2844,0.999940
11362,0.000010
7813,0.999887
6913,0.000005
10657,0.000886
6026,0.999949
7610,0.000064
1819,0.922066
2899,0.999938
174,0.000003
147,0.999639
11549,0.000231
3656,0.254541
6009,0.000168
957,0.999886
1428,0.999947
4625,0.003485
6459,0.000642
11224,0.999938
4867,0.999947
2705,0.000068
7772,0.000349
1455,0.000024
7834,0.999948
11441,0.999945
3534,0.046951
84,0.000038
4338,0.999799
5517,0.024375
12172,0.999943
11703,0.000005
4806,0.000074
5297,0.000053
2679,0.999946
10406,0.999941
322,0.999946
7986,0.999948
844,0.999924
9249,0.999947
3360,0.001730
3632,0.999947
2001,0.999930
8197,0.999947
4782,0.999950
6560,0.999614
3496,0.000000
8699,0.999931
3620,0.240599
1786,0.999878
9413,0.999945
7175,0.000002
7224,0.005793
4471,0.999941
198,0.000023
1648,0.000000
3080,0.069197
7651,0.640060
854,0.999948
10005,0.000000
2965,0.000015
10996,0.999944
6997,0.999928
1592,0.992244
9344,0.999947
1291,0.003195
7102,0.999947
9264,0.974835
1149,0.999948
6618,0.000040
3320,0.000439
8081,0.000215
9270,0.999919
7108,0.000004
7115,0.001889
7284,0.000524
11422,0.999947
3807,0.999940
11379,0.999626
5781,0.000237
2495,0.004059
1109,0.001512
3227,0.001557
9803,0.000050
12209,0.000000
858,0.999942
3178,0.999948
7097,0.999951
1895,0.999945
1374,0.991400
270,0.999947
2219,0.000402
2376,0.999947
5195,0.000033
11186,0.000572
11399,0.999940
11614,0.000011
8803,0.000053
7431,0.999949
11612,0.029217
5711,0.999936
1370,0.000049
5777,0.999946
4589,0.003951
10474,0.999949
9916,0.999951
1814,0.999948
5018,0.002348
401,0.999948
603,0.000185
11378,0.999941
11039,0.000000
4924,0.999723
11726,0.000008
4771,0.999945
11455,0.000001
8407,0.999952
5017,0.999929
682,0.000299
10114,0.001159
8549,0.000155
5472,0.002338
11862,0.999945
8628,0.999951
357,0.000023
3622,0.000556
10457,0.000118
3430,0.999898
9674,0.999947
12039,0.999943
9517,0.000073
11144,0.000001
8736,0.999945
1172,0.999952
8410,0.998709
2104,0.999771
5948,0.999930
11400,0.999937
473,0.999948
8105,0.997524
4833,0.000040
9646,0.999947
10696,0.999936
334,0.005163
6616,0.000005
5870,0.008464
1961,0.083085
8717,0.000000
9782,0.006323
9627,0.002101
10813,0.000001
2659,0.999732
10794,0.999949
11189,0.999950
7179,0.999942
10192,0.999939
7712,0.000217
2729,0.007181
3377,0.000000
2415,0.000033
793,0.999945
1906,0.999934
1207,0.999920
4247,0.999936
6390,0.064484
12431,0.999882
114,0.000001
8491,0.025019
8001,0.000001
4928,0.000001
4654,0.999944
6263,0.000273
6504,0.004719
6007,0.999944
10408,0.000031
7688,0.000001
731,0.999935
5467,0.999945
6585,0.999941
8897,0.999915
10376,0.000000
3591,0.000037
11919,0.000028
2635,0.999946
7156,0.000001
4476,0.000021
10712,0.999944
10167,0.999947
1132,0.000323
9783,0.999933
10021,0.000282
1510,0.000025
7794,0.021863
85,0.999945
7866,0.004761
2853,0.000001
9728,0.000000
1583,0.999936
8790,0.473363
3582,0.999928
4724,0.999948
4151,0.000132
4442,0.356135
9103,0.000000
7731,0.001161
9619,0.999951
92,0.000067
7710,0.961598
11090,0.999909
5314,0.999940
3755,0.999950
2775,0.999904
6723,0.000002
6102,0.000024
4453,0.900442
4622,0.999950
6171,0.005296
2931,0.999945
9343,0.999948
9009,0.999904
10295,0.070114
11254,0.999937
11233,0.000279
336,0.096941
5034,0.000003
10538,0.026343
10475,0.000003
10787,0.999947
11070,0.999949
5170,0.064687
11870,0.999948
6298,0.000499
10817,0.000031
3710,0.999849
5119,0.005920
1888,0.999952
6852,0.999941
11334,0.999917
3774,0.999911
12335,0.037833
5263,0.000025
5659,0.009462
3201,0.999833
2341,0.000015
4858,0.999946
1063,0.000304
1564,0.999945
6898,0.798354
6120,0.999934
4728,0.000005
1170,0.999938
11082,0.000001
5663,0.000080
8249,0.999951
9353,0.075761
3894,0.999942
8167,0.000015
8116,0.000002
9486,0.230378
4202,0.000015
8886,0.000002
902,0.999202
11285,0.000247
5810,0.999904
6667,0.000056
11256,0.000031
2953,0.000016
1843,0.001025
7244,0.075999
11088,0.000037
9650,0.000090
220,0.999948
9726,0.000087
10319,0.999819
9826,0.999944
2886,0.000001
12280,0.000377
7191,0.000004
7411,0.088293
3491,0.999923
10720,0.999941
7573,0.000345
3125,0.999943
5883,0.999946
10240,0.000001
6444,0.996502
11625,0.999932
11643,0.999933
3208,0.000012
9950,0.000009
3189,0.999946
2324,0.998357
1224,0.999938
8743,0.926894
7873,0.999947
9091,0.000003
8598,0.000065
5125,0.203799
6454,0.000003
1157,0.999926
10976,0.999943
9136,0.999948
2529,0.999943
2720,0.999934
7514,0.994286
5006,0.001172
3198,0.999947
653,0.006498
850,0.000143
7583,0.041617
9181,0.999890
3684,0.999785
10534,0.999940
6119,0.000002
11687,0.026504
1852,0.000000
2848,0.000002
8609,0.999942
47,0.014178
4423,0.003206
6503,0.999947
9252,0.000002
9533,0.999942
4931,0.999941
4887,0.999884
12308,0.004572
3526,0.999945
3417,0.999941
1948,0.999948
3912,0.000002
8688,0.999935
1985,0.000004
6404,0.999949
8665,0.000226
2064,0.999935
5745,0.000660
9126,0.999947
516,0.999940
3714,0.880028
5836,0.999944
2283,0.680552
3903,0.000001
3577,0.000653
2027,0.000040
5857,0.000057
10488,0.999944
10897,0.999938
3236,0.000001
5929,0.999932
8155,0.999917
4541,0.999938
4845,0.022730
2317,0.000008
11311,0.999548
1469,0.999944
11708,0.000002
8965,0.999946
5844,0.421621
8400,0.000001
3143,0.999943
3658,0.999942
2668,0.861022
5174,0.000010
9168,0.999946
7556,0.515394
3978,0.995953
4803,0.999949
1406,0.000038
11116,0.999945
6874,0.000005
728,0.000077
10367,0.999937
1071,0.001629
3407,0.999947
11793,0.000008
6744,0.012209
4012,0.041014
9959,0.999936
10459,0.000005
6525,0.999951
4797,0.999944
11594,0.000080
11770,0.999949
459,0.999945
11498,0.000061
11880,0.746331
2431,0.999948
8514,0.593113
12202,0.000003
4392,0.000026
8090,0.000002
7450,0.999950
8712,0.999928
1047,0.005645
3023,0.338735
9205,0.000006
7872,0.999626
6775,0.999938
4008,0.000026
7164,0.000120
4455,0.000088
11074,0.000389
7949,0.999948
1706,0.999944
6094,0.999951
3971,0.002641
1752,0.000163
10416,0.000004
11541,0.999899
12374,0.000001
1075,0.999947
9235,0.548515
5907,0.090815
4048,0.000074
9427,0.999935
10615,0.000001
7189,0.999933
6283,0.999946
4693,0.999942
6472,0.859101
11597,0.000151
7719,0.999949
7112,0.999941
4521,0.000525
4934,0.000183
2755,0.999946
1183,0.999942
4874,0.999927
5522,0.999943
2224,0.093046
8930,0.000001
8050,0.995782
10019,0.000167
527,0.999937
9142,0.001398
8669,0.005110
5340,0.154808
3220,0.000117
10521,0.000017
4007,0.295262
12058,0.042461
7958,0.000005
8674,0.999840
5362,0.833521
9196,0.000956
5824,0.999945
12205,0.000093
10723,0.999945
5413,0.999952
3928,0.999936
2833,0.999944
1763,0.000187
5379,0.000001
8540,0.999943
7248,0.999922
1561,0.159585
2179,0.999948
10173,0.000009
8871,0.000090
7700,0.999952
1221,0.000280
9996,0.999948
333,0.999940
2000,0.999929
1080,0.999950
5108,0.000025
11497,0.999918
10748,0.000203
11499,0.000000
2421,0.000029
11802,0.999856
9053,0.000363
8753,0.000001
7608,0.999941
6861,0.077137
1903,0.999943
9710,0.000011
3315,0.999947
6319,0.999944
8707,0.999946
6954,0.041719
6251,0.009542
5129,0.832395
10362,0.000754
3743,0.000002
9376,0.000212
368,0.999926
946,0.999944
4167,0.000001
8354,0.000353
11921,0.999950
10969,0.000024
3209,0.999947
10739,0.999945
6923,0.999936
4172,0.822386
10949,0.000206
6964,0.999808
1492,0.000000
7186,0.999910
11746,0.053719
5832,0.000146
8586,0.000011
3841,0.000231
1809,0.999946
4572,0.000001
465,0.000055
12237,0.999948
4043,0.999935
1881,0.999948
11881,0.999942
9655,0.999950
219,0.999952
7382,0.503107
2625,0.000023
1530,0.999909
7654,0.999945
10663,0.999806
5370,0.999942
6670,0.999863
5247,0.000009
1669,0.999922
4058,0.000012
1127,0.000002
5668,0.794758
4695,0.000030
984,0.999934
11492,0.000043
10895,0.999947
6715,0.999902
207,0.999927
8385,0.999923
7371,0.999942
6672,0.999907
5479,0.999942
10884,0.000001
5386,0.000231
6597,0.000004
2170,0.005103
64,0.991967
4178,0.999948
5831,0.999948
2686,0.000011
9301,0.015309
4036,0.999943
3382,0.999755
7449,0.999939
6945,0.999943
1915,0.999943
12048,0.999945
9237,0.000224
12271,0.999943
12432,0.999950
2575,0.999607
6242,0.999936
2238,0.999948
10281,0.999946
5542,0.000008
8059,0.000003
2714,0.999373
9265,0.003150
781,0.999915
11318,0.018137
6753,0.999939
10620,0.999940
1433,0.999927
872,0.001076
3667,0.022253
6367,0.999944
6371,0.000001
2410,0.857161
392,0.999593
159,0.999945
5143,0.999827
377,0.999821
9349,0.008303
129,0.000003
1611,0.001816
9286,0.995401
838,0.000052
2028,0.000003
4405,0.999950
4377,0.000887
2387,0.000157
4270,0.000005
1317,0.999932
12293,0.999935
8972,0.099260
6931,0.000498
1943,0.023830
7065,0.999942
1303,0.000033
11084,0.999466
10003,0.999951
7765,0.999788
8798,0.000067
12053,0.952097
9805,0.000002
9212,0.999936
4543,0.999939
9720,0.007055
7151,0.195946
7377,0.000004
3817,0.999591
6755,0.000001
5760,0.999948
7903,0.999933
3042,0.000000
8512,0.999937
2496,0.005578
9,0.000002
7035,0.999906
11575,0.999939
928,0.000003
1641,0.002805
12279,0.999941
5593,0.999946
1392,0.000024
6386,0.000001
7795,0.000001
6037,0.000000
9293,0.000215
532,0.999944
9876,0.000948
7460,0.000271
3999,0.999943
11684,0.000633
3465,0.000055
2491,0.999942
5241,0.999946
5043,0.000073
602,0.254541
8894,0.000579
7206,0.999947
7379,0.999934
10374,0.999947
3640,0.998702
3654,0.000035
7838,0.999946
2246,0.999917
11484,0.169629
10106,0.557644
3970,0.999944
9062,0.999943
3775,0.999948
9454,0.027290
10030,0.999946
9694,0.999928
1466,0.002285
9050,0.000729
4082,0.999941
6181,0.010283
9702,0.999945
10171,0.000006
1866,0.999948
12388,0.041259
9334,0.999942
9014,0.867801
4964,0.000008
329,0.000007
3770,0.999947
9324,0.000149
12126,0.999932
4440,0.000003
7209,0.999942
719,0.999946
11054,0.999671
328,0.999908
4623,0.999947
4784,0.999938
3514,0.000672
1672,0.999949
1815,0.005925
1725,0.999871
5713,0.001392
7621,0.000020
5185,0.005401
7942,0.003635
7442,0.000001
61,0.000793
4677,0.999883
7454,0.999951
3717,0.999785
8617,0.000029
2033,0.999948
4827,0.999933
12480,0.000001
1699,0.999943
4719,0.024446
1287,0.012492
8882,0.999951
530,0.000016
10987,0.999021
11665,0.999951
3855,0.999946
8624,0.000704
7474,0.848873
6210,0.000140
10064,0.999900
3536,0.999940
7424,0.019040
9416,0.999931
1713,0.000027
9636,0.005815
10979,0.999942
8416,0.999950
5845,0.999951
12174,0.999941
5766,0.999946
10062,0.000073
4687,0.092540
823,0.999948
12323,0.999918
10310,0.999904
5752,0.999944
6575,0.000884
7290,0.975006
9664,0.999949
4221,0.650523
732,0.999922
2618,0.000036
8521,0.522532
12446,0.009045
2882,0.999946
10495,0.000985
1200,0.999934
9160,0.000001
4063,0.999890
4744,0.999943
11960,0.999923
4554,0.999946
9648,0.000010
6843,0.999946
2761,0.999926
3976,0.000001
8313,0.001034
890,0.997357
11809,0.999948
1437,0.999938
4445,0.000021
3497,0.999947
6003,0.000033
11967,0.999947
8786,0.999944
5113,0.999828
5838,0.000059
11380,0.999951
9120,0.000097
3350,0.028455
8465,0.000007
5353,0.000002
1415,0.000944
5922,0.999004
7260,0.999946
2940,0.999949
5626,0.000000
11688,0.999931
4567,0.999923
11615,0.001219
1160,0.000000
5746,0.000000
12005,0.999944
3472,0.002717
3090,0.000083
51,0.000000
12133,0.999872
7161,0.999940
1678,0.999944
8775,0.999945
6963,0.999935
544,0.447560
2628,0.999944
397,0.999912
10046,0.999948
6455,0.999935
9388,0.999944
6394,0.999944
73,0.999949
3415,0.000187
1037,0.999946
10680,0.999950
2301,0.999941
10849,0.214582
3132,0.000141
4776,0.001273
3628,0.000011
3740,0.000728
1156,0.000001
2629,0.999951
3168,0.034348
7207,0.941508
5915,0.999938
12194,0.000023
7486,0.034345
2041,0.999946
5014,0.031676
4563,0.000564
4908,0.999915
5568,0.999949
4542,0.177890
1237,0.998311
3293,0.999945
260,0.000007
5656,0.999906
10769,0.999949
3035,0.000001
3696,0.000030
1141,0.000001
9607,0.999946
11996,0.000014
6117,0.999939
2982,0.999940
3586,0.000232
6136,0.000127
3213,0.000001
4253,0.000009
4660,0.011302
7817,0.999889
11277,0.999946
2127,0.001685
3881,0.000741
3468,0.999951
10943,0.075672
4212,0.000019
12500,0.000011
11479,0.055229
7370,0.999938
1864,0.000001
8562,0.999946
11671,0.999946
2345,0.999950
1697,0.464854
7775,0.999945
9226,0.000007
2476,0.999941
10602,0.999946
5772,0.999932
6492,0.999949
1139,0.999916
5216,0.999940
9004,0.999942
9107,0.451898
3705,0.000001
8263,0.999948
505,0.000027
7563,0.999777
8298,0.016535
1140,0.000000
6623,0.002175
4703,0.000112
1833,0.000033
8147,0.999948
4525,0.000000
5035,0.999947
4759,0.988402
2681,0.000000
10616,0.999942
8782,0.011986
1148,0.000016
339,0.000008
4138,0.999937
5849,0.999725
8698,0.000137
4187,0.000018
1973,0.000979
5786,0.000000
2335,0.001943
3146,0.000006
446,0.999941
5755,0.999889
9390,0.000323
5032,0.000002
28,0.000003
4354,0.999885
9568,0.999941
6967,0.999943
1078,0.000033
6314,0.000026
11791,0.999949
9779,0.999941
7537,0.999942
10918,0.000026
10463,0.858891
9016,0.806409
9020,0.000003
10585,0.000087
5022,0.999944
12329,0.998509
3806,0.999949
2508,0.000026
11263,0.005389
6267,0.000019
9493,0.999945
12264,0.999939
11361,0.000002
11986,0.999931
7820,0.999941
7148,0.999924
6043,0.000301
11717,0.999866
12362,0.999949
11,0.001786
12425,0.999941
9742,0.999929
1128,0.010242
1534,0.001567
7924,0.099960
11303,0.999950
7726,0.000608
4333,0.999952
9838,0.000059
8107,0.006779
9941,0.999947
7452,0.000031
11125,0.999946
8068,0.999936
8934,0.002667
10290,0.999505
288,0.000193
8489,0.000008
8425,0.051862
4066,0.999745
9491,0.000023
36,0.000001
9989,0.999939
2472,0.999945
4274,0.999949
2941,0.000480
111,0.999910
1353,0.999945
9474,0.462887
490,0.999948
8278,0.999942
9365,0.999942
6321,0.999947
6049,0.999925
7916,0.999946
10089,0.000049
1315,0.999949
6249,0.999949
3782,0.725899
8754,0.000020
12164,0.000002
12111,0.999947
10809,0.000000
842,0.999946
4621,0.000374
8935,0.999916
852,0.001585
8757,0.000010
11624,0.000205
11852,0.999953
218,0.000821
6264,0.999946
4485,0.000002
10823,0.000064
1933,0.973912
2357,0.999918
6004,0.999945
5790,0.002448
4668,0.999950
11552,0.999939
9791,0.000001
8697,0.999944
568,0.999940
2735,0.000001
1680,0.011024
10131,0.997159
9677,0.999944
4912,0.999947
11879,0.999951
2418,0.000003
6905,0.119445
10465,0.999946
2087,0.033477
11620,0.000002
11663,0.999943
1890,0.881587
9738,0.999940
4157,0.008634
5572,0.999941
1829,0.999950
6683,0.000006
1154,0.999930
1470,0.999923
10591,0.999937
7490,0.999946
1033,0.994953
3698,0.000001
11789,0.999946
4956,0.000371
1855,0.999943
3197,0.000434
12089,0.004699
3762,0.000001
10165,0.999947
12343,0.012394
9088,0.000256
4249,0.000012
12359,0.999937
2200,0.000001
2451,0.999949
5270,0.000003
11043,0.999945
6376,0.003204
9557,0.999944
5586,0.999945
4356,0.748840
9849,0.999951
2234,0.999934
4574,0.998836
9022,0.999947
6788,0.000026
2507,0.999944
3243,0.999943
2593,0.000318
9326,0.999950
7862,0.000000
4137,0.000009
8276,0.999915
7110,0.999947
8193,0.999948
10921,0.984983
12214,0.000013
4641,0.999943
710,0.999948
2264,0.576042
5582,0.000000
9377,0.999936
11837,0.024381
7743,0.000238
5927,0.000024
5468,0.999948
4940,0.999945
10924,0.999929
11405,0.030107
10917,0.128778
4880,0.071628
8732,0.999947
212,0.999947
7503,0.999935
11808,0.999943
1115,0.999946
8828,0.999949
972,0.999938
9184,0.999948
4764,0.000767
656,0.999358
9066,0.999905
8446,0.000016
5964,0.000010
8802,0.999947
4817,0.000003
11503,0.999943
1616,0.574314
10476,0.999931
10874,0.006260
420,0.999945
10088,0.000006
10764,0.000001
10341,0.000007
7875,0.999934
7859,0.000032
10002,0.077459
6060,0.000007
2749,0.000020
9817,0.999944
5734,0.000022
3281,0.004653
10693,0.001744
11433,0.000029
6695,0.987536
4217,0.217386
9359,0.000000
3521,0.999948
5923,0.999947
2230,0.999557
7182,0.000001
1423,0.982972
8448,0.999945
8356,0.000026
1683,0.002318
1281,0.001489
487,0.001827
6554,0.999946
8942,0.000002
737,0.000000
10251,0.999923
11585,0.999945
6326,0.221549
9482,0.000037
11554,0.999943
3646,0.999945
7905,0.001613
11927,0.999896
1041,0.004665
4054,0.999930
8700,0.999938
11356,0.999946
5236,0.999942
2473,0.000001
10673,0.999951
7289,0.000102
3200,0.999946
118,0.999949
6071,0.005112
4630,0.999937
3331,0.999944
12471,0.999948
3636,0.000176
6911,0.999941
3630,0.999945
8937,0.000008
5375,0.999937
8851,0.000024
7006,0.999915
10609,0.999830
6128,0.999946
7223,0.999934
7943,0.000080
5228,0.999946
8993,0.999938
5213,0.000001
2505,0.999922
4105,0.000008
8283,0.999947
5238,0.999950
3416,0.999937
4697,0.000041
3230,0.002352
6773,0.999926
5385,0.999938
6506,0.999950
3934,0.055077
7911,0.992240
7204,0.035275
4034,0.000002
8190,0.999941
6434,0.000130
9587,0.001762
8166,0.554597
2933,0.000003
5801,0.999943
12002,0.000673
10517,0.999943
6983,0.276943
9850,0.999763
5607,0.999947
11366,0.999945
4481,0.001365
5608,0.999949
5802,0.000002
9248,0.999945
1210,0.999930
9405,0.013165
5805,0.999933
349,0.103331
1700,0.000009
7836,0.999949
931,0.000107
3402,0.002879
11765,0.999940
12034,0.056130
10377,0.000001
5401,0.000048
11368,0.000005
7280,0.999937
6430,0.000038
4148,0.011600
5151,0.954121
10554,0.999953
1974,0.000147
12156,0.999944
1085,0.488047
4015,0.000003
8079,0.956177
7680,0.999901
1362,0.041137
12350,0.999930
6701,0.999946
1425,0.001925
1598,0.973827
2342,0.999947
4608,0.000002
1643,0.999941
12278,0.999944
11027,0.999944
347,0.002329
3676,0.999947
8022,0.002803
1190,0.999931
240,0.999721
4362,0.999946
10342,0.999949
10902,0.999943
4822,0.999918
5604,0.999922
830,0.000010
8094,0.000010
712,0.999945
7288,0.473747
8041,0.000001
565,0.999944
4809,0.000001
4369,0.999930
1549,0.999947
11347,0.999945
7104,0.999944
10639,0.999945
4489,0.000247
3151,0.999914
9255,0.999944
4699,0.999915
4112,0.000331
2954,0.000011
7088,0.999946
10722,0.000002
3994,0.000017
12427,0.999922
2879,0.999939
9621,0.000372
224,0.000000
11036,0.999945
8742,0.000023
8069,0.991907
10913,0.066758
790,0.999943
10670,0.000009
53,0.000398
11023,0.999948
9037,0.423472
313,0.000295
9322,0.999936
8085,0.000012
6517,0.999943
8776,0.011444
11928,0.999944
5115,0.051182
11961,0.999942
12246,0.999921
6528,0.001795
9605,0.143135
11861,0.999949
12099,0.999937
11987,0.999946
8680,0.002785
5949,0.000004
3073,0.999943
5191,0.999940
906,0.000005
10074,0.000001
1480,0.000007
7928,0.999953
798,0.999943
2183,0.000002
7299,0.000148
4437,0.999937
5397,0.000002
395,0.999937
7010,0.999949
7542,0.999934
765,0.999949
8557,0.999925
3541,0.000002
3545,0.000240
11680,0.056033
3655,0.999940
2367,0.000003
7325,0.000000
10188,0.000010
5597,0.999864
9963,0.000001
9792,0.000001
4341,0.999878
1666,0.000012
5710,0.000038
5919,0.999948
4741,0.000000
11676,0.000033
3254,0.999899
7691,0.999921
6313,0.999942
7007,0.102967
1784,0.025962
7536,0.999943
2790,0.000188
10698,0.000176
7409,0.000007
3786,0.001483
8044,0.990240
2150,0.000087
884,0.999930
10500,0.999941
2928,0.999946
10270,0.000971
9911,0.999944
2258,0.999947
11182,0.999940
1663,0.206435
5869,0.999934
10425,0.999943
1449,0.999944
8490,0.175481
2193,0.999861
3738,0.000297
8398,0.999937
429,0.999948
7801,0.131204
6599,0.999944
6357,0.040956
3256,0.010682
6177,0.999944
3334,0.999951
8678,0.000195
11826,0.010514
4452,0.999941
11231,0.999944
8750,0.000009
3960,0.999948
7394,0.000368
9115,0.999948
8723,0.000003
9247,0.970375
11782,0.999947
5423,0.000082
1018,0.999946
4727,0.999513
10689,0.999945
9217,0.999941
236,0.999742
456,0.001155
1052,0.999938
10557,0.005237
8020,0.066730
9999,0.019380
1101,0.999882
7446,0.999945
752,0.999950
3480,0.000189
4763,0.999952
10672,0.108732
9128,0.999931
6838,0.000235
1408,0.000009
7957,0.999935
744,0.999923
8778,0.094674
11008,0.000752
3836,0.999949
9069,0.997460
8611,0.999911
673,0.001209
1239,0.000014
689,0.001384
7895,0.000682
2110,0.999948
11200,0.000123
4961,0.000849
7964,0.999924
5684,0.948591
11613,0.999939
4126,0.999944
4523,0.000000
7585,0.999901
3307,0.000001
11288,0.002611
6134,0.999948
9110,0.000001
7200,0.999926
1883,0.000058
5011,0.999945
11924,0.000307
5031,0.999924
7205,0.000010
6551,0.999945
12331,0.003578
3981,0.999945
13,0.000001
10159,0.999947
8564,0.999946
870,0.999948
46,0.999906
750,0.999923
3653,0.999940
12415,0.999649
12484,0.999939
11314,0.999948
11581,0.124353
2374,0.999945
2068,0.000007
11757,0.999947
1066,0.999938
1504,0.180765
11140,0.999941
1509,0.999942
1174,0.999946
9125,0.000000
3447,0.774492
4106,0.000004
10317,0.999940
6315,0.999937
889,0.000148
10101,0.999948
825,0.001190
2484,0.999940
1299,0.000894
3327,0.999939
7095,0.000004
12448,0.999926
7907,0.999950
11172,0.000017
6675,0.999928
4923,0.000028
3326,0.000002
4870,0.999940
3998,0.999914
8466,0.000004
4159,0.001948
11048,0.999805
11185,0.000005
1536,0.999943
7492,0.999949
3128,0.999945
1042,0.999929
7662,0.999945
4163,0.000003
3065,0.999951
6996,0.999942
3339,0.999951
3013,0.010328
5596,0.999932
3029,0.997857
2135,0.999947
3671,0.000065
8989,0.000044
1213,0.000118
911,0.004306
6794,0.999930
10745,0.253358
